Timestamp,BB,JJ,FF,MM,DD,HH,AA,II,PnL,Cum PnL,BBJJ PnL,BBJJ Cum PnL,FFMM PnL,FFMM Cum PnL,DDHH PnL,DDHH Cum PnL,AAII PnL,AAII Cum PnL
05/01/2018 06:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 06:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 06:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 06:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 06:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 06:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 06:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 06:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 06:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 07:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 07:05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 07:10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 07:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 07:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 07:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 07:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 07:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 07:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 07:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 07:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10291.75000000003,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,3657.950000000009,-0.0,48.399999999999636
05/01/2018 07:55,-0.0,-0.0,-0.0,-0.0,14704.75,-19046.4,-0.0,-0.0,-4341.6500000000015,5950.100000000028,-0.0,897.7000000000153,-0.0,5687.700000000002,-4341.6500000000015,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 08:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,5950.100000000028,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 08:05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,5950.100000000028,-0.0,897.7000000000153,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 08:10,-11313.5,18986.25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7672.75,13622.850000000028,7672.75,8570.450000000015,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 08:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13622.850000000028,-0.0,8570.450000000015,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 08:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13622.850000000028,-0.0,8570.450000000015,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 08:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13622.850000000028,-0.0,8570.450000000015,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 08:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13622.850000000028,-0.0,8570.450000000015,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 08:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13622.850000000028,-0.0,8570.450000000015,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 08:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13622.850000000028,-0.0,8570.450000000015,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 08:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13622.850000000028,-0.0,8570.450000000015,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 08:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13622.850000000028,-0.0,8570.450000000015,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 08:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13622.850000000028,-0.0,8570.450000000015,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 09:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13622.850000000028,-0.0,8570.450000000015,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 09:05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13622.850000000028,-0.0,8570.450000000015,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 09:10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13622.850000000028,-0.0,8570.450000000015,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 09:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13622.850000000028,-0.0,8570.450000000015,-0.0,5687.700000000002,-0.0,-683.6999999999925,-0.0,48.399999999999636
05/01/2018 09:20,-0.0,-0.0,-19448.0,19004.55,-7398.599999999999,9568.0,-0.0,-0.0,1725.9499999999998,15348.800000000028,-0.0,8570.450000000015,-443.4500000000007,5244.250000000001,2169.4000000000005,1485.700000000008,-0.0,48.399999999999636
05/01/2018 09:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15348.800000000028,-0.0,8570.450000000015,-0.0,5244.250000000001,-0.0,1485.700000000008,-0.0,48.399999999999636
05/01/2018 09:30,-0.0,-0.0,-0.0,-0.0,-7289.75,9571.2,-0.0,-0.0,2281.4500000000007,17630.25000000003,-0.0,8570.450000000015,-0.0,5244.250000000001,2281.4500000000007,3767.1500000000087,-0.0,48.399999999999636
05/01/2018 09:35,-0.0,-0.0,-0.0,-0.0,7315.75,-9548.8,-0.0,-0.0,-2233.0499999999993,15397.20000000003,-0.0,8570.450000000015,-0.0,5244.250000000001,-2233.0499999999993,1534.1000000000095,-0.0,48.399999999999636
05/01/2018 09:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15397.20000000003,-0.0,8570.450000000015,-0.0,5244.250000000001,-0.0,1534.1000000000095,-0.0,48.399999999999636
05/01/2018 09:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15397.20000000003,-0.0,8570.450000000015,-0.0,5244.250000000001,-0.0,1534.1000000000095,-0.0,48.399999999999636
05/01/2018 09:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15397.20000000003,-0.0,8570.450000000015,-0.0,5244.250000000001,-0.0,1534.1000000000095,-0.0,48.399999999999636
05/01/2018 09:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15397.20000000003,-0.0,8570.450000000015,-0.0,5244.250000000001,-0.0,1534.1000000000095,-0.0,48.399999999999636
05/01/2018 10:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15397.20000000003,-0.0,8570.450000000015,-0.0,5244.250000000001,-0.0,1534.1000000000095,-0.0,48.399999999999636
05/01/2018 10:05,-0.0,-0.0,-0.0,-0.0,7431.599999999999,-9542.4,-0.0,-0.0,-2110.8,13286.40000000003,-0.0,8570.450000000015,-0.0,5244.250000000001,-2110.8,-576.6999999999907,-0.0,48.399999999999636
05/01/2018 10:10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13286.40000000003,-0.0,8570.450000000015,-0.0,5244.250000000001,-0.0,-576.6999999999907,-0.0,48.399999999999636
05/01/2018 10:15,-0.0,-0.0,19536.0,-18954.3,-0.0,-0.0,-0.0,-0.0,581.7000000000007,13868.100000000031,-0.0,8570.450000000015,581.7000000000007,5825.950000000002,-0.0,-576.6999999999907,-0.0,48.399999999999636
05/01/2018 10:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13868.100000000031,-0.0,8570.450000000015,-0.0,5825.950000000002,-0.0,-576.6999999999907,-0.0,48.399999999999636
05/01/2018 10:25,5730.95,-9506.25,-0.0,-0.0,-7398.599999999999,9568.0,-0.0,-0.0,-1605.8999999999996,12262.200000000032,-3775.3,4795.150000000015,-0.0,5825.950000000002,2169.4000000000005,1592.7000000000098,-0.0,48.399999999999636
05/01/2018 10:30,5640.0,-9430.199999999999,-0.0,-0.0,7421.7,-9529.6,-0.0,-0.0,-5898.099999999999,6364.100000000032,-3790.199999999999,1004.9500000000162,-0.0,5825.950000000002,-2107.9000000000005,-515.1999999999907,-0.0,48.399999999999636
05/01/2018 10:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,6364.100000000032,-0.0,1004.9500000000162,-0.0,5825.950000000002,-0.0,-515.1999999999907,-0.0,48.399999999999636
05/01/2018 10:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,6364.100000000032,-0.0,1004.9500000000162,-0.0,5825.950000000002,-0.0,-515.1999999999907,-0.0,48.399999999999636
05/01/2018 10:45,-11307.45,18986.25,-0.0,-0.0,-14691.650000000001,19155.2,-0.0,-0.0,12142.349999999999,18506.45000000003,7678.799999999999,8683.750000000015,-0.0,5825.950000000002,4463.549999999999,3948.3500000000085,-0.0,48.399999999999636
05/01/2018 10:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,18506.45000000003,-0.0,8683.750000000015,-0.0,5825.950000000002,-0.0,3948.3500000000085,-0.0,48.399999999999636
05/01/2018 10:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,18506.45000000003,-0.0,8683.750000000015,-0.0,5825.950000000002,-0.0,3948.3500000000085,-0.0,48.399999999999636
05/01/2018 11:00,-0.0,-0.0,-0.0,-0.0,14744.05,-19078.4,-0.0,-0.0,-4334.350000000002,14172.100000000028,-0.0,8683.750000000015,-0.0,5825.950000000002,-4334.350000000002,-385.99999999999363,-0.0,48.399999999999636
05/01/2018 11:05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14172.100000000028,-0.0,8683.750000000015,-0.0,5825.950000000002,-0.0,-385.99999999999363,-0.0,48.399999999999636
05/01/2018 11:10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14172.100000000028,-0.0,8683.750000000015,-0.0,5825.950000000002,-0.0,-385.99999999999363,-0.0,48.399999999999636
05/01/2018 11:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14172.100000000028,-0.0,8683.750000000015,-0.0,5825.950000000002,-0.0,-385.99999999999363,-0.0,48.399999999999636
05/01/2018 11:20,-0.0,-0.0,-9706.4,9440.0,-7392.0,9558.4,-0.0,-0.0,1900.0,16072.100000000028,-0.0,8683.750000000015,-266.39999999999964,5559.550000000002,2166.3999999999996,1780.400000000006,-0.0,48.399999999999636
05/01/2018 11:25,-0.0,-0.0,-9591.75,9445.0,-0.0,-0.0,-0.0,-0.0,-146.75,15925.350000000028,-0.0,8683.750000000015,-146.75,5412.800000000002,-0.0,1780.400000000006,-0.0,48.399999999999636
05/01/2018 11:30,-0.0,-0.0,-0.0,-0.0,-7273.5,9568.0,-0.0,-0.0,2294.5,18219.850000000028,-0.0,8683.750000000015,-0.0,5412.800000000002,2294.5,4074.900000000006,-0.0,48.399999999999636
05/01/2018 11:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,18219.850000000028,-0.0,8683.750000000015,-0.0,5412.800000000002,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 11:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,18219.850000000028,-0.0,8683.750000000015,-0.0,5412.800000000002,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 11:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,18219.850000000028,-0.0,8683.750000000015,-0.0,5412.800000000002,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 11:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,18219.850000000028,-0.0,8683.750000000015,-0.0,5412.800000000002,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 11:55,-0.0,-0.0,19235.7,-18715.95,-0.0,-0.0,-0.0,-0.0,519.75,18739.600000000028,-0.0,8683.750000000015,519.75,5932.550000000002,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 12:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,18739.600000000028,-0.0,8683.750000000015,-0.0,5932.550000000002,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 12:05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,18739.600000000028,-0.0,8683.750000000015,-0.0,5932.550000000002,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 12:10,-0.0,-0.0,-19081.899999999998,18596.800000000003,-0.0,-0.0,-0.0,-0.0,-485.0999999999949,18254.500000000033,-0.0,8683.750000000015,-485.0999999999949,5447.450000000007,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 12:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,18254.500000000033,-0.0,8683.750000000015,-0.0,5447.450000000007,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 12:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,18254.500000000033,-0.0,8683.750000000015,-0.0,5447.450000000007,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 12:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,18254.500000000033,-0.0,8683.750000000015,-0.0,5447.450000000007,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 12:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,18254.500000000033,-0.0,8683.750000000015,-0.0,5447.450000000007,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 12:35,5749.25,-9525.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3775.75,14478.750000000033,-3775.75,4908.000000000015,-0.0,5447.450000000007,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 12:40,-5161.75,8633.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3471.4500000000007,17950.200000000033,3471.4500000000007,8379.450000000015,-0.0,5447.450000000007,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 12:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,17950.200000000033,-0.0,8379.450000000015,-0.0,5447.450000000007,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 12:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,17950.200000000033,-0.0,8379.450000000015,-0.0,5447.450000000007,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 12:55,-0.0,-0.0,9524.5,-9231.6,-0.0,-0.0,-0.0,-0.0,292.89999999999964,18243.100000000035,-0.0,8379.450000000015,292.89999999999964,5740.350000000007,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 13:00,10821.5,-18035.699999999997,-9719.6,9544.5,-0.0,-0.0,-0.0,-0.0,-7389.299999999996,10853.80000000004,-7214.199999999997,1165.2500000000182,-175.10000000000036,5565.250000000006,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 13:05,-11331.650000000001,19011.149999999998,19509.6,-18944.25,-0.0,-0.0,-0.0,-0.0,8244.849999999995,19098.650000000034,7679.499999999996,8844.750000000015,565.3499999999985,6130.600000000005,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 13:10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,19098.650000000034,-0.0,8844.750000000015,-0.0,6130.600000000005,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 13:15,11404.25,-18948.899999999998,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7544.649999999998,11554.000000000036,-7544.649999999998,1300.1000000000167,-0.0,6130.600000000005,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 13:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11554.000000000036,-0.0,1300.1000000000167,-0.0,6130.600000000005,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 13:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11554.000000000036,-0.0,1300.1000000000167,-0.0,6130.600000000005,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 13:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11554.000000000036,-0.0,1300.1000000000167,-0.0,6130.600000000005,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 13:35,-0.0,-0.0,-19456.8,19014.6,-0.0,-0.0,-0.0,-0.0,-442.2000000000007,11111.800000000036,-0.0,1300.1000000000167,-442.2000000000007,5688.400000000004,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 13:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11111.800000000036,-0.0,1300.1000000000167,-0.0,5688.400000000004,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 13:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11111.800000000036,-0.0,1300.1000000000167,-0.0,5688.400000000004,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 13:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11111.800000000036,-0.0,1300.1000000000167,-0.0,5688.400000000004,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 13:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11111.800000000036,-0.0,1300.1000000000167,-0.0,5688.400000000004,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 14:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11111.800000000036,-0.0,1300.1000000000167,-0.0,5688.400000000004,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 14:05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11111.800000000036,-0.0,1300.1000000000167,-0.0,5688.400000000004,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 14:10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11111.800000000036,-0.0,1300.1000000000167,-0.0,5688.400000000004,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 14:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11111.800000000036,-0.0,1300.1000000000167,-0.0,5688.400000000004,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 14:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11111.800000000036,-0.0,1300.1000000000167,-0.0,5688.400000000004,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 14:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11111.800000000036,-0.0,1300.1000000000167,-0.0,5688.400000000004,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 14:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11111.800000000036,-0.0,1300.1000000000167,-0.0,5688.400000000004,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 14:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11111.800000000036,-0.0,1300.1000000000167,-0.0,5688.400000000004,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 14:40,-0.0,-0.0,19527.2,-18944.25,-0.0,-0.0,-0.0,-0.0,582.9500000000007,11694.750000000036,-0.0,1300.1000000000167,582.9500000000007,6271.350000000005,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 14:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11694.750000000036,-0.0,1300.1000000000167,-0.0,6271.350000000005,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 14:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11694.750000000036,-0.0,1300.1000000000167,-0.0,6271.350000000005,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 14:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11694.750000000036,-0.0,1300.1000000000167,-0.0,6271.350000000005,-0.0,4074.900000000006,-0.0,48.399999999999636
05/01/2018 15:00,-0.0,-0.0,-0.0,-0.0,7345.0,-9577.6,-0.0,-0.0,-2232.6000000000004,9462.150000000036,-0.0,1300.1000000000167,-0.0,6271.350000000005,-2232.6000000000004,1842.3000000000056,-0.0,48.399999999999636
05/01/2018 15:05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,9462.150000000036,-0.0,1300.1000000000167,-0.0,6271.350000000005,-0.0,1842.3000000000056,-0.0,48.399999999999636
05/01/2018 15:10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,9462.150000000036,-0.0,1300.1000000000167,-0.0,6271.350000000005,-0.0,1842.3000000000056,-0.0,48.399999999999636
05/01/2018 15:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,9462.150000000036,-0.0,1300.1000000000167,-0.0,6271.350000000005,-0.0,1842.3000000000056,-0.0,48.399999999999636
05/01/2018 15:20,-0.0,-0.0,-0.0,-0.0,-7325.5,9612.8,-0.0,-0.0,2287.2999999999993,11749.450000000035,-0.0,1300.1000000000167,-0.0,6271.350000000005,2287.2999999999993,4129.600000000005,-0.0,48.399999999999636
05/01/2018 15:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11749.450000000035,-0.0,1300.1000000000167,-0.0,6271.350000000005,-0.0,4129.600000000005,-0.0,48.399999999999636
05/01/2018 15:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11749.450000000035,-0.0,1300.1000000000167,-0.0,6271.350000000005,-0.0,4129.600000000005,-0.0,48.399999999999636
05/01/2018 15:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11749.450000000035,-0.0,1300.1000000000167,-0.0,6271.350000000005,-0.0,4129.600000000005,-0.0,48.399999999999636
05/01/2018 15:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11749.450000000035,-0.0,1300.1000000000167,-0.0,6271.350000000005,-0.0,4129.600000000005,-0.0,48.399999999999636
05/01/2018 15:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11749.450000000035,-0.0,1300.1000000000167,-0.0,6271.350000000005,-0.0,4129.600000000005,-0.0,48.399999999999636
05/01/2018 15:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11749.450000000035,-0.0,1300.1000000000167,-0.0,6271.350000000005,-0.0,4129.600000000005,-0.0,48.399999999999636
05/01/2018 15:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11749.450000000035,-0.0,1300.1000000000167,-0.0,6271.350000000005,-0.0,4129.600000000005,-0.0,48.399999999999636
